go_id,external_gene_name,namespace_1003
GO:0051302,RBL2,biological_process
,RBL2,
GO:0005634,RBL2,cellular_component
GO:0005654,RBL2,cellular_component
GO:0005730,RBL2,cellular_component
GO:0005829,RBL2,cellular_component
GO:0003677,RBL2,molecular_function
GO:0006325,RBL2,biological_process
GO:0005694,RBL2,cellular_component
GO:0005515,RBL2,molecular_function
GO:0007049,RBL2,biological_process
GO:0000977,RBL2,molecular_function
GO:0030154,RBL2,biological_process
GO:0006977,RBL2,biological_process
GO:0070062,RBL2,cellular_component
GO:0000785,RBL2,cellular_component
GO:0001102,RBL2,molecular_function
GO:0010629,RBL2,biological_process
GO:0043550,RBL2,biological_process
GO:2000134,RBL2,biological_process
GO:1990841,RBL2,molecular_function
GO:0003677,POLD2,molecular_function
GO:0006260,POLD2,biological_process
GO:0005634,POLD2,cellular_component
GO:0005654,POLD2,cellular_component
GO:0006281,POLD2,biological_process
GO:0006261,POLD2,biological_process
GO:0071897,POLD2,biological_process
GO:0043625,POLD2,cellular_component
GO:0006974,POLD2,biological_process
GO:0005515,POLD2,molecular_function
GO:0019985,POLD2,biological_process
GO:0006283,POLD2,biological_process
GO:0006287,POLD2,biological_process
GO:0016035,POLD2,cellular_component
GO:0042769,POLD2,biological_process
GO:0006296,POLD2,biological_process
GO:0033683,POLD2,biological_process
GO:0032201,POLD2,biological_process
GO:0006297,POLD2,biological_process
GO:0000723,POLD2,biological_process
GO:0006298,POLD2,biological_process
GO:0006271,POLD2,biological_process
GO:0042575,POLD2,cellular_component
,POLD2,
GO:0016274,PRMT1,molecular_function
GO:0018216,PRMT1,biological_process
GO:0016740,PRMT1,molecular_function
GO:0008168,PRMT1,molecular_function
GO:0032259,PRMT1,biological_process
GO:0035246,PRMT1,biological_process
,PRMT1,
GO:0045648,PRMT1,biological_process
GO:1900745,PRMT1,biological_process
GO:0003723,PRMT1,molecular_function
GO:0005634,PRMT1,cellular_component
GO:0005737,PRMT1,cellular_component
GO:0005829,PRMT1,cellular_component
GO:0005515,PRMT1,molecular_function
GO:0042802,PRMT1,molecular_function
GO:0035241,PRMT1,molecular_function
GO:0044020,PRMT1,molecular_function
GO:0035247,PRMT1,biological_process
GO:0005654,PRMT1,cellular_component
GO:0006977,PRMT1,biological_process
GO:0051260,PRMT1,biological_process
GO:0006479,PRMT1,biological_process
GO:0019899,PRMT1,molecular_function
GO:0008284,PRMT1,biological_process
GO:0035242,PRMT1,molecular_function
GO:0019919,PRMT1,biological_process
GO:0007166,PRMT1,biological_process
GO:0031175,PRMT1,biological_process
GO:0045652,PRMT1,biological_process
GO:0008327,PRMT1,molecular_function
GO:0043985,PRMT1,biological_process
GO:0034709,PRMT1,cellular_component
GO:0042054,PRMT1,molecular_function
GO:0046985,PRMT1,biological_process
GO:0048273,PRMT1,molecular_function
GO:0045653,PRMT1,biological_process
GO:1904047,PRMT1,molecular_function
GO:0016571,PRMT1,biological_process
GO:0008276,PRMT1,molecular_function
GO:0008170,PRMT1,molecular_function
GO:0001701,PRMT1,biological_process
GO:0005515,CNOT10,molecular_function
GO:0030014,CNOT10,cellular_component
GO:0005634,CNOT10,cellular_component
GO:0005737,CNOT10,cellular_component
GO:0016020,CNOT10,cellular_component
GO:0006417,CNOT10,biological_process
GO:0031047,CNOT10,biological_process
GO:0006977,CNOT10,biological_process
GO:0005829,CNOT10,cellular_component
GO:0006402,CNOT10,biological_process
GO:0000289,CNOT10,biological_process
GO:0017148,CNOT10,biological_process
,CNOT10,
,CSNK1D,
GO:0005524,CSNK1D,molecular_function
GO:0006468,CSNK1D,biological_process
GO:0004672,CSNK1D,molecular_function
GO:0000166,CSNK1D,molecular_function
GO:0004674,CSNK1D,molecular_function
GO:0001934,CSNK1D,biological_process
GO:0090263,CSNK1D,biological_process
GO:0005634,CSNK1D,cellular_component
GO:0005737,CSNK1D,cellular_component
GO:0016020,CSNK1D,cellular_component
GO:0016301,CSNK1D,molecular_function
GO:0016740,CSNK1D,molecular_function
GO:0106310,CSNK1D,molecular_function
GO:0106311,CSNK1D,molecular_function
GO:0016310,CSNK1D,biological_process
GO:0005886,CSNK1D,cellular_component
GO:0005794,CSNK1D,cellular_component
GO:0005856,CSNK1D,cellular_component
GO:0050321,CSNK1D,molecular_function
GO:0016055,CSNK1D,biological_process
GO:0005515,CSNK1D,molecular_function
GO:0048471,CSNK1D,cellular_component
GO:0048511,CSNK1D,biological_process
GO:0005815,CSNK1D,cellular_component
GO:0005819,CSNK1D,cellular_component
GO:0032922,CSNK1D,biological_process
GO:0005813,CSNK1D,cellular_component
GO:0036064,CSNK1D,cellular_component
GO:0005654,CSNK1D,cellular_component
GO:0005829,CSNK1D,cellular_component
GO:0045296,CSNK1D,molecular_function
GO:0000086,CSNK1D,biological_process
GO:0010389,CSNK1D,biological_process
GO:0097711,CSNK1D,biological_process
GO:0051225,CSNK1D,biological_process
GO:0018105,CSNK1D,biological_process
GO:0005876,CSNK1D,cellular_component
GO:0048208,CSNK1D,biological_process
GO:0042752,CSNK1D,biological_process
GO:0033116,CSNK1D,cellular_component
GO:0032436,CSNK1D,biological_process
GO:0007020,CSNK1D,biological_process
GO:0007030,CSNK1D,biological_process
GO:0034067,CSNK1D,biological_process
GO:0061512,CSNK1D,biological_process
GO:0071539,CSNK1D,biological_process
GO:1905426,CSNK1D,biological_process
GO:1905515,CSNK1D,biological_process
GO:1990090,CSNK1D,biological_process
GO:2000052,CSNK1D,biological_process
GO:0043005,CSNK1D,cellular_component
GO:0005515,USP7,molecular_function
GO:0006511,USP7,biological_process
GO:0004843,USP7,molecular_function
GO:0016579,USP7,biological_process
GO:0050821,USP7,biological_process
GO:0005634,USP7,cellular_component
GO:0005737,USP7,cellular_component
GO:0008233,USP7,molecular_function
GO:0008234,USP7,molecular_function
GO:0006508,USP7,biological_process
GO:0016787,USP7,molecular_function
GO:0005829,USP7,cellular_component
GO:0005694,USP7,cellular_component
GO:0007275,USP7,biological_process
GO:0006281,USP7,biological_process
GO:0006974,USP7,biological_process
GO:0016032,USP7,biological_process
GO:0048511,USP7,biological_process
GO:0004197,USP7,molecular_function
GO:0016605,USP7,cellular_component
GO:0070536,USP7,biological_process
GO:0016567,USP7,biological_process
GO:0005654,USP7,cellular_component
GO:0032991,USP7,cellular_component
GO:0035616,USP7,biological_process
GO:0032088,USP7,biological_process
GO:1990380,USP7,molecular_function
GO:0031625,USP7,molecular_function
GO:0008022,USP7,molecular_function
GO:0031647,USP7,biological_process
GO:0032435,USP7,biological_process
GO:0051090,USP7,biological_process
GO:1901796,USP7,biological_process
GO:0008134,USP7,molecular_function
GO:0042752,USP7,biological_process
GO:0002039,USP7,molecular_function
GO:0006111,USP7,biological_process
GO:0006283,USP7,biological_process
GO:0016604,USP7,cellular_component
GO:1905279,USP7,biological_process
GO:1901537,USP7,biological_process
GO:0010216,USP7,biological_process
GO:0071108,USP7,biological_process
GO:0101005,USP7,molecular_function
GO:0035520,USP7,biological_process
GO:1904353,USP7,biological_process
,USP7,
,CNOT8,
GO:0006351,CNOT8,biological_process
GO:0003676,CNOT8,molecular_function
GO:0030014,CNOT8,cellular_component
GO:0004535,CNOT8,molecular_function
GO:0003723,CNOT8,molecular_function
GO:0005634,CNOT8,cellular_component
GO:0005737,CNOT8,cellular_component
GO:0046872,CNOT8,molecular_function
GO:0016787,CNOT8,molecular_function
GO:0006417,CNOT8,biological_process
GO:0090305,CNOT8,biological_process
GO:0004518,CNOT8,molecular_function
GO:0005515,CNOT8,molecular_function
GO:0004527,CNOT8,molecular_function
GO:0031047,CNOT8,biological_process
GO:0000175,CNOT8,molecular_function
GO:0090503,CNOT8,biological_process
GO:0006977,CNOT8,biological_process
GO:0005829,CNOT8,cellular_component
GO:0000289,CNOT8,biological_process
GO:0017148,CNOT8,biological_process
GO:0061014,CNOT8,biological_process
GO:0000932,CNOT8,cellular_component
GO:0030015,CNOT8,cellular_component
GO:0008284,CNOT8,biological_process
GO:0035195,CNOT8,biological_process
GO:0043928,CNOT8,biological_process
GO:0008270,USP45,molecular_function
GO:0006511,USP45,biological_process
GO:0004843,USP45,molecular_function
GO:0016579,USP45,biological_process
GO:0005634,USP45,cellular_component
GO:0005737,USP45,cellular_component
GO:0046872,USP45,molecular_function
GO:0008233,USP45,molecular_function
GO:0008234,USP45,molecular_function
GO:0006508,USP45,biological_process
GO:0016787,USP45,molecular_function
GO:0005515,USP45,molecular_function
GO:0001917,USP45,cellular_component
GO:0005654,USP45,cellular_component
GO:0016477,USP45,biological_process
GO:0045494,USP45,biological_process
GO:0006281,USP45,biological_process
GO:0070911,USP45,biological_process
GO:0003407,USP45,biological_process
,USP45,
GO:0003677,ERCC4,molecular_function
GO:0003697,ERCC4,molecular_function
GO:0006281,ERCC4,biological_process
GO:0004518,ERCC4,molecular_function
GO:0004520,ERCC4,molecular_function
,ERCC4,
GO:0005634,ERCC4,cellular_component
GO:0016787,ERCC4,molecular_function
GO:0006974,ERCC4,biological_process
GO:0090305,ERCC4,biological_process
GO:0005515,ERCC4,molecular_function
GO:0004519,ERCC4,molecular_function
GO:0000781,ERCC4,cellular_component
GO:0003684,ERCC4,molecular_function
GO:0006289,ERCC4,biological_process
GO:0042802,ERCC4,molecular_function
GO:0001094,ERCC4,molecular_function
GO:1990841,ERCC4,molecular_function
GO:0009650,ERCC4,biological_process
GO:0010506,ERCC4,biological_process
GO:0005654,ERCC4,cellular_component
GO:0000712,ERCC4,biological_process
GO:0036297,ERCC4,biological_process
GO:0008022,ERCC4,molecular_function
GO:0047485,ERCC4,molecular_function
GO:0009411,ERCC4,biological_process
GO:0000724,ERCC4,biological_process
GO:0006283,ERCC4,biological_process
GO:0034644,ERCC4,biological_process
GO:0000723,ERCC4,biological_process
GO:1904357,ERCC4,biological_process
GO:1990599,ERCC4,molecular_function
GO:0006293,ERCC4,biological_process
GO:0006295,ERCC4,biological_process
GO:0006296,ERCC4,biological_process
GO:0006303,ERCC4,biological_process
GO:0032205,ERCC4,biological_process
GO:0033683,ERCC4,biological_process
GO:0061819,ERCC4,biological_process
GO:0070911,ERCC4,biological_process
GO:1905765,ERCC4,biological_process
GO:0000109,ERCC4,cellular_component
GO:0000110,ERCC4,cellular_component
GO:0070522,ERCC4,cellular_component
GO:1901255,ERCC4,biological_process
GO:0000014,ERCC4,molecular_function
GO:0051974,ERCC4,biological_process
GO:1905768,ERCC4,biological_process
,MSH6,
GO:0005524,MSH6,molecular_function
GO:0030983,MSH6,molecular_function
GO:0006298,MSH6,biological_process
GO:0000166,MSH6,molecular_function
GO:0003677,MSH6,molecular_function
GO:0005694,MSH6,cellular_component
GO:0006281,MSH6,biological_process
GO:0006974,MSH6,biological_process
GO:0005634,MSH6,cellular_component
GO:0005794,MSH6,cellular_component
GO:0043231,MSH6,cellular_component
GO:0005654,MSH6,cellular_component
GO:0005829,MSH6,cellular_component
GO:0005515,MSH6,molecular_function
GO:0016032,MSH6,biological_process
GO:0032301,MSH6,cellular_component
GO:0019899,MSH6,molecular_function
GO:0008630,MSH6,biological_process
GO:0035064,MSH6,molecular_function
GO:0097193,MSH6,biological_process
GO:0008094,MSH6,molecular_function
GO:0000710,MSH6,biological_process
GO:0008340,MSH6,biological_process
GO:0045910,MSH6,biological_process
GO:0032405,MSH6,molecular_function
GO:0016887,MSH6,molecular_function
GO:0032142,MSH6,molecular_function
GO:0016447,MSH6,biological_process
GO:0051096,MSH6,biological_process
GO:0032300,MSH6,cellular_component
GO:0009411,MSH6,biological_process
GO:0000287,MSH6,molecular_function
GO:0016446,MSH6,biological_process
GO:0000400,MSH6,molecular_function
GO:0003690,MSH6,molecular_function
GO:0032137,MSH6,molecular_function
GO:0032143,MSH6,molecular_function
GO:0032357,MSH6,molecular_function
GO:0043531,MSH6,molecular_function
GO:0045190,MSH6,biological_process
GO:0006290,MSH6,biological_process
GO:0036297,MSH6,biological_process
GO:0003682,MSH6,molecular_function
GO:0003684,MSH6,molecular_function
GO:0000785,MSH6,cellular_component
GO:0003723,PCBP4,molecular_function
GO:0003676,PCBP4,molecular_function
GO:0005737,PCBP4,cellular_component
GO:0005829,PCBP4,cellular_component
GO:0003677,PCBP4,molecular_function
GO:0005634,PCBP4,cellular_component
GO:0003729,PCBP4,molecular_function
GO:0010468,PCBP4,biological_process
GO:0006977,PCBP4,biological_process
GO:0051252,PCBP4,biological_process
GO:0003730,PCBP4,molecular_function
GO:0043488,PCBP4,biological_process
GO:0048025,PCBP4,biological_process
,PCBP4,
GO:0005634,ASF1A,cellular_component
GO:0006333,ASF1A,biological_process
GO:0005654,ASF1A,cellular_component
GO:0006325,ASF1A,biological_process
GO:0005515,ASF1A,molecular_function
GO:0042393,ASF1A,molecular_function
GO:0003682,ASF1A,molecular_function
GO:0032991,ASF1A,cellular_component
GO:0000785,ASF1A,cellular_component
GO:0006335,ASF1A,biological_process
GO:0006336,ASF1A,biological_process
GO:0006281,ASF1A,biological_process
GO:0031936,ASF1A,biological_process
GO:0001649,ASF1A,biological_process
GO:0006334,ASF1A,biological_process
GO:0042692,ASF1A,biological_process
,ASF1A,
GO:0008270,POLR2I,molecular_function
GO:0006351,POLR2I,biological_process
GO:0003676,POLR2I,molecular_function
GO:0006379,POLR2I,biological_process
GO:0005634,POLR2I,cellular_component
GO:0046872,POLR2I,molecular_function
GO:0005654,POLR2I,cellular_component
GO:0005730,POLR2I,cellular_component
GO:0005515,POLR2I,molecular_function
GO:0003899,POLR2I,molecular_function
GO:0006366,POLR2I,biological_process
GO:0060964,POLR2I,biological_process
GO:0006368,POLR2I,biological_process
GO:0006370,POLR2I,biological_process
GO:0050434,POLR2I,biological_process
GO:0006367,POLR2I,biological_process
GO:0042795,POLR2I,biological_process
GO:0000398,POLR2I,biological_process
GO:0006283,POLR2I,biological_process
GO:0008543,POLR2I,biological_process
GO:0016070,POLR2I,biological_process
GO:0048239,POLR2I,biological_process
GO:0005665,POLR2I,cellular_component
GO:0001193,POLR2I,biological_process
,POLR2I,
GO:0005634,DDB1,cellular_component
GO:0005515,DDB1,molecular_function
GO:0003676,DDB1,molecular_function
GO:0006281,DDB1,biological_process
GO:0005737,DDB1,cellular_component
GO:0005654,DDB1,cellular_component
GO:0016567,DDB1,biological_process
GO:0003677,DDB1,molecular_function
GO:0005615,DDB1,cellular_component
GO:0006974,DDB1,biological_process
GO:0016032,DDB1,biological_process
GO:0048511,DDB1,biological_process
GO:0006511,DDB1,biological_process
GO:0003684,DDB1,molecular_function
GO:0043161,DDB1,biological_process
GO:0070062,DDB1,cellular_component
GO:0043687,DDB1,biological_process
GO:0032991,DDB1,cellular_component
GO:0000781,DDB1,cellular_component
GO:0030674,DDB1,molecular_function
GO:0045070,DDB1,biological_process
GO:0044877,DDB1,molecular_function
GO:0010498,DDB1,biological_process
GO:1901990,DDB1,biological_process
GO:0006283,DDB1,biological_process
GO:0097602,DDB1,molecular_function
GO:0035861,DDB1,cellular_component
GO:0045732,DDB1,biological_process
GO:0042769,DDB1,biological_process
GO:0035518,DDB1,biological_process
GO:0046726,DDB1,biological_process
GO:0006293,DDB1,biological_process
GO:0006295,DDB1,biological_process
GO:0006296,DDB1,biological_process
GO:0033683,DDB1,biological_process
GO:0070911,DDB1,biological_process
GO:0000715,DDB1,biological_process
GO:0000717,DDB1,biological_process
GO:0006294,DDB1,biological_process
GO:0045722,DDB1,biological_process
GO:0006289,DDB1,biological_process
GO:0080008,DDB1,cellular_component
GO:0031464,DDB1,cellular_component
GO:0031465,DDB1,cellular_component
GO:0070914,DDB1,biological_process
GO:0071987,DDB1,molecular_function
GO:0016055,DDB1,biological_process
GO:0042752,DDB1,biological_process
GO:0043066,DDB1,biological_process
GO:0051702,DDB1,biological_process
GO:1902188,DDB1,biological_process
,DDB1,
GO:0005515,ERCC8,molecular_function
GO:0006283,ERCC8,biological_process
GO:0005737,ERCC8,cellular_component
GO:0005634,ERCC8,cellular_component
GO:0009411,ERCC8,biological_process
GO:0010165,ERCC8,biological_process
GO:0043204,ERCC8,cellular_component
GO:0010996,ERCC8,biological_process
GO:0014070,ERCC8,biological_process
,ERCC8,
GO:0016567,ERCC8,biological_process
GO:0006281,ERCC8,biological_process
GO:0006974,ERCC8,biological_process
GO:0032508,ERCC8,biological_process
GO:0004842,ERCC8,molecular_function
GO:0051865,ERCC8,biological_process
GO:0006289,ERCC8,biological_process
GO:0043161,ERCC8,biological_process
GO:0045739,ERCC8,biological_process
GO:0016363,ERCC8,cellular_component
GO:0000209,ERCC8,biological_process
GO:0005654,ERCC8,cellular_component
GO:0043687,ERCC8,biological_process
GO:0032991,ERCC8,cellular_component
GO:0006979,ERCC8,biological_process
GO:0044877,ERCC8,molecular_function
GO:0097680,ERCC8,biological_process
GO:0000109,ERCC8,cellular_component
GO:0000012,ERCC8,biological_process
GO:0080008,ERCC8,cellular_component
GO:0031464,ERCC8,cellular_component
GO:0005515,FZR1,molecular_function
GO:0010997,FZR1,molecular_function
GO:0097027,FZR1,molecular_function
GO:1904668,FZR1,biological_process
GO:0005634,FZR1,cellular_component
GO:0005737,FZR1,cellular_component
GO:0005654,FZR1,cellular_component
GO:0016567,FZR1,biological_process
GO:0031965,FZR1,cellular_component
GO:0051301,FZR1,biological_process
GO:0006281,FZR1,biological_process
GO:0006974,FZR1,biological_process
GO:0007049,FZR1,biological_process
GO:0072425,FZR1,biological_process
GO:0005829,FZR1,cellular_component
GO:0031145,FZR1,biological_process
GO:1901990,FZR1,biological_process
GO:0006511,FZR1,biological_process
GO:0070979,FZR1,biological_process
GO:0005680,FZR1,cellular_component
GO:0045732,FZR1,biological_process
GO:1990757,FZR1,molecular_function
GO:1905786,FZR1,biological_process
GO:0008284,FZR1,biological_process
GO:0040020,FZR1,biological_process
GO:0051603,FZR1,biological_process
GO:0070306,FZR1,biological_process
GO:0090344,FZR1,biological_process
,FZR1,
GO:0003735,UBA52,molecular_function
GO:0006412,UBA52,biological_process
GO:0005840,UBA52,cellular_component
GO:0005515,UBA52,molecular_function
GO:0005634,UBA52,cellular_component
GO:0005737,UBA52,cellular_component
GO:0005783,UBA52,cellular_component
GO:0005654,UBA52,cellular_component
GO:0005829,UBA52,cellular_component
GO:0005886,UBA52,cellular_component
GO:0005765,UBA52,cellular_component
GO:0005615,UBA52,cellular_component
GO:0044322,UBA52,cellular_component
GO:0016567,UBA52,biological_process
GO:0031625,UBA52,molecular_function
GO:0031386,UBA52,molecular_function
GO:0019941,UBA52,biological_process
GO:0005789,UBA52,cellular_component
GO:0070062,UBA52,cellular_component
GO:1990000,UBA52,biological_process
GO:0016197,UBA52,biological_process
GO:0019058,UBA52,biological_process
GO:0075733,UBA52,biological_process
GO:0010008,UBA52,cellular_component
GO:0043657,UBA52,cellular_component
GO:0000209,UBA52,biological_process
GO:0016579,UBA52,biological_process
GO:0031145,UBA52,biological_process
GO:0036388,UBA52,biological_process
GO:0043488,UBA52,biological_process
GO:0055085,UBA52,biological_process
GO:0061418,UBA52,biological_process
GO:0070498,UBA52,biological_process
GO:0019083,UBA52,biological_process
GO:0036297,UBA52,biological_process
GO:0008104,UBA52,biological_process
GO:0002755,UBA52,biological_process
GO:0002756,UBA52,biological_process
GO:0007249,UBA52,biological_process
GO:0035666,UBA52,biological_process
GO:1904380,UBA52,biological_process
GO:0045944,UBA52,biological_process
GO:0061024,UBA52,biological_process
GO:0031982,UBA52,cellular_component
GO:0006413,UBA52,biological_process
GO:0006464,UBA52,biological_process
GO:0019221,UBA52,biological_process
GO:0030666,UBA52,cellular_component
GO:0005741,UBA52,cellular_component
GO:0006364,UBA52,biological_process
GO:0016055,UBA52,biological_process
GO:0007096,UBA52,biological_process
GO:0035973,UBA52,biological_process
GO:0007254,UBA52,biological_process
GO:0043065,UBA52,biological_process
GO:0043066,UBA52,biological_process
GO:0051092,UBA52,biological_process
GO:0051403,UBA52,biological_process
GO:0019985,UBA52,biological_process
GO:0030512,UBA52,biological_process
GO:0000184,UBA52,biological_process
GO:0006283,UBA52,biological_process
GO:0000187,UBA52,biological_process
GO:0070423,UBA52,biological_process
GO:0002753,UBA52,biological_process
GO:0052031,UBA52,biological_process
GO:0042276,UBA52,biological_process
GO:0000122,UBA52,biological_process
GO:0006614,UBA52,biological_process
GO:0042769,UBA52,biological_process
GO:0007179,UBA52,biological_process
GO:0022627,UBA52,cellular_component
GO:0002181,UBA52,biological_process
GO:0022626,UBA52,cellular_component
GO:0006296,UBA52,biological_process
GO:0033683,UBA52,biological_process
GO:0070911,UBA52,biological_process
GO:0000715,UBA52,biological_process
GO:0000717,UBA52,biological_process
GO:0006294,UBA52,biological_process
GO:0006297,UBA52,biological_process
GO:0019068,UBA52,biological_process
GO:0019081,UBA52,biological_process
GO:0070987,UBA52,biological_process
GO:0017085,UBA52,biological_process
GO:0022625,UBA52,cellular_component
,UBA52,
GO:0005515,UBC,molecular_function
GO:0003723,UBC,molecular_function
GO:0005634,UBC,cellular_component
GO:0005737,UBC,cellular_component
GO:0005615,UBC,cellular_component
GO:0044322,UBC,cellular_component
GO:0005886,UBC,cellular_component
GO:0016567,UBC,biological_process
GO:0031625,UBC,molecular_function
GO:0031386,UBC,molecular_function
GO:0019941,UBC,biological_process
GO:0005789,UBC,cellular_component
GO:0005654,UBC,cellular_component
GO:0005829,UBC,cellular_component
GO:0070062,UBC,cellular_component
GO:1990000,UBC,biological_process
GO:0016197,UBC,biological_process
GO:0019058,UBC,biological_process
GO:0075733,UBC,biological_process
GO:0010008,UBC,cellular_component
GO:0043657,UBC,cellular_component
GO:0000209,UBC,biological_process
GO:0016579,UBC,biological_process
GO:0031145,UBC,biological_process
GO:0036388,UBC,biological_process
GO:0043488,UBC,biological_process
GO:0055085,UBC,biological_process
GO:0061418,UBC,biological_process
GO:0070498,UBC,biological_process
GO:0036297,UBC,biological_process
GO:0008104,UBC,biological_process
GO:0002755,UBC,biological_process
GO:0002756,UBC,biological_process
GO:0007249,UBC,biological_process
GO:0035666,UBC,biological_process
GO:0002020,UBC,molecular_function
GO:1904380,UBC,biological_process
GO:0045944,UBC,biological_process
GO:0061024,UBC,biological_process
GO:0031982,UBC,cellular_component
GO:0019221,UBC,biological_process
GO:0030666,UBC,cellular_component
GO:0005741,UBC,cellular_component
GO:0016055,UBC,biological_process
GO:0007096,UBC,biological_process
GO:0035973,UBC,biological_process
GO:0007254,UBC,biological_process
GO:0043065,UBC,biological_process
GO:0043066,UBC,biological_process
GO:0051092,UBC,biological_process
GO:0051403,UBC,biological_process
GO:0019985,UBC,biological_process
GO:0030512,UBC,biological_process
GO:0006283,UBC,biological_process
GO:0000187,UBC,biological_process
GO:0070423,UBC,biological_process
GO:0002753,UBC,biological_process
GO:0052031,UBC,biological_process
GO:0042276,UBC,biological_process
GO:0000122,UBC,biological_process
GO:0042769,UBC,biological_process
GO:0007179,UBC,biological_process
GO:0006296,UBC,biological_process
GO:0033683,UBC,biological_process
GO:0070911,UBC,biological_process
GO:0000715,UBC,biological_process
GO:0000717,UBC,biological_process
GO:0006294,UBC,biological_process
GO:0006297,UBC,biological_process
GO:0019068,UBC,biological_process
GO:0019081,UBC,biological_process
GO:0070987,UBC,biological_process
,UBC,
GO:0004842,FANCL,molecular_function
GO:0036297,FANCL,biological_process
GO:0043240,FANCL,cellular_component
GO:0043231,FANCL,cellular_component
GO:0046872,FANCL,molecular_function
GO:0016567,FANCL,biological_process
GO:0016604,FANCL,cellular_component
GO:0005634,FANCL,cellular_component
GO:0005737,FANCL,cellular_component
GO:0016740,FANCL,molecular_function
GO:0006281,FANCL,biological_process
GO:0006974,FANCL,biological_process
GO:0005515,FANCL,molecular_function
GO:0061630,FANCL,molecular_function
GO:0005654,FANCL,cellular_component
GO:0031625,FANCL,molecular_function
GO:0006513,FANCL,biological_process
GO:0007276,FANCL,biological_process
GO:0042127,FANCL,biological_process
GO:0005635,FANCL,cellular_component
,FANCL,
GO:0003677,ERCC2,molecular_function
GO:0005634,ERCC2,cellular_component
GO:0005524,ERCC2,molecular_function
GO:0016818,ERCC2,molecular_function
GO:0003678,ERCC2,molecular_function
GO:0006289,ERCC2,biological_process
GO:0003676,ERCC2,molecular_function
GO:0006139,ERCC2,biological_process
GO:0004386,ERCC2,molecular_function
GO:0005737,ERCC2,cellular_component
GO:0046872,ERCC2,molecular_function
GO:0000166,ERCC2,molecular_function
GO:0005654,ERCC2,cellular_component
GO:0005829,ERCC2,cellular_component
GO:0016787,ERCC2,molecular_function
GO:0006915,ERCC2,biological_process
GO:0005856,ERCC2,cellular_component
GO:0051536,ERCC2,molecular_function
GO:0006281,ERCC2,biological_process
GO:0006974,ERCC2,biological_process
GO:0005515,ERCC2,molecular_function
GO:0016032,ERCC2,biological_process
GO:0016887,ERCC2,molecular_function
GO:0051539,ERCC2,molecular_function
GO:0005675,ERCC2,cellular_component
GO:0005819,ERCC2,cellular_component
GO:0007059,ERCC2,biological_process
GO:0006979,ERCC2,biological_process
GO:0006366,ERCC2,biological_process
GO:0008022,ERCC2,molecular_function
GO:0047485,ERCC2,molecular_function
GO:0030674,ERCC2,molecular_function
GO:0006368,ERCC2,biological_process
GO:0006370,ERCC2,biological_process
GO:0006367,ERCC2,biological_process
GO:0006361,ERCC2,biological_process
GO:0006363,ERCC2,biological_process
GO:1901990,ERCC2,biological_process
GO:0006283,ERCC2,biological_process
GO:0003684,ERCC2,molecular_function
GO:0071817,ERCC2,cellular_component
GO:0006293,ERCC2,biological_process
GO:0006295,ERCC2,biological_process
GO:0006296,ERCC2,biological_process
GO:0033683,ERCC2,biological_process
GO:0070911,ERCC2,biological_process
GO:0000717,ERCC2,biological_process
GO:0006294,ERCC2,biological_process
GO:0043139,ERCC2,molecular_function
GO:0000462,ERCC2,biological_process
GO:0001666,ERCC2,biological_process
GO:0001701,ERCC2,biological_process
GO:0006362,ERCC2,biological_process
GO:0007568,ERCC2,biological_process
GO:0008283,ERCC2,biological_process
GO:0009411,ERCC2,biological_process
GO:0009650,ERCC2,biological_process
GO:0009791,ERCC2,biological_process
GO:0021510,ERCC2,biological_process
GO:0022405,ERCC2,biological_process
GO:0030198,ERCC2,biological_process
GO:0030282,ERCC2,biological_process
GO:0032289,ERCC2,biological_process
GO:0035264,ERCC2,biological_process
GO:0035315,ERCC2,biological_process
GO:0040016,ERCC2,biological_process
GO:0042274,ERCC2,biological_process
GO:0043249,ERCC2,biological_process
GO:0043388,ERCC2,biological_process
GO:0043588,ERCC2,biological_process
GO:0045951,ERCC2,biological_process
GO:0048568,ERCC2,biological_process
GO:0048820,ERCC2,biological_process
GO:0060218,ERCC2,biological_process
GO:0000439,ERCC2,cellular_component
GO:0005669,ERCC2,cellular_component
GO:0070516,ERCC2,cellular_component
,ERCC2,
GO:0032508,ERCC2,biological_process
GO:0010387,COPS7B,biological_process
GO:0008180,COPS7B,cellular_component
GO:0005634,COPS7B,cellular_component
GO:0005737,COPS7B,cellular_component
GO:0005654,COPS7B,cellular_component
GO:0005515,COPS7B,molecular_function
GO:0016032,COPS7B,biological_process
GO:0005829,COPS7B,cellular_component
GO:0043687,COPS7B,biological_process
GO:0000338,COPS7B,biological_process
GO:0006283,COPS7B,biological_process
GO:0000715,COPS7B,biological_process
,COPS7B,
,POLE,
GO:0003677,POLE,molecular_function
GO:0008270,POLE,molecular_function
GO:0005634,POLE,cellular_component
GO:0003676,POLE,molecular_function
GO:0006260,POLE,biological_process
GO:0000166,POLE,molecular_function
GO:0006281,POLE,biological_process
GO:0003887,POLE,molecular_function
GO:0008622,POLE,cellular_component
GO:0046872,POLE,molecular_function
GO:0016740,POLE,molecular_function
GO:0005654,POLE,cellular_component
GO:0005886,POLE,cellular_component
GO:0016787,POLE,molecular_function
GO:0051536,POLE,molecular_function
GO:0006974,POLE,biological_process
GO:0090305,POLE,biological_process
GO:0005515,POLE,molecular_function
